paper_id,pdf_path,pdf_abs_path,page_num,table_idx,row_idx,source_type,source_location,source_snippet,source_csv,alloy_name,composition_of_alloy,density,burn_factor,extinction_pressure,flammability_index,tensile_strength,elongation,thermal_conductivity,thermal_expansion,manufacturing_process
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,6.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,Ti3Al-15Nb,,,,,,MPa (UTS),4.9 %,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,7.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,TiAl-2W,,,,,,790.0 MPa (UTS),0.8 %,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,8.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,TiAl-1V,,,,,,400.0 MPa (UTS),2.2 %,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,9.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,Ti-23.75Al-5Nb,Ti-23.75Al-5Nb (at%),,,,,587.0 MPa @ 650 °C (UTS),8.3 % @ 650 °C,,,ded
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,10.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,Ti-21.25Al-15Nb,Ti-21.25Al-15Nb (at%),,,,,840.0 MPa @ 650 °C (UTS),1.8 % @ 650 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,11.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,Ti-20.50Al-15Nb-3Zr,,,,,,962.0 MPa @ 650 °C (UTS),1.6 % @ 650 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,12.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,Ti-21.24Al-15Nb-0.3Er2O3,,,,,,651.0 MPa @ 650 °C (UTS),1.8 % @ 650 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,13.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,Ti-21.10Al-15Nb-0.6Er2O3,,,,,,795.0 MPa @ 650 °C (UTS),4.7 % @ 650 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,14.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,Ti-21.03Al-15Nb-0.9Er2O3,,,,,,702.0 MPa @ 650 °C (UTS),9.1 % @ 650 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,16.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,Ti-48Al-2Cr,,,,,,577.0 MPa (UTS),%,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,17.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,,,,,,,432.0 MPa @ 25 °C (UTS),2.0 % @ 25 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,18.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,,,,,,,457.0 MPa @ 600 °C (UTS),4.0 % @ 600 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,19.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,,,,,,,512.0 MPa @ 700 °C (UTS),31.0 % @ 700 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,20.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,,,,,,,562.0 MPa @ 700 °C (UTS),56.0 % @ 700 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,21.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,,,,,,,357.0 MPa @ 800 °C (UTS),93.0 % @ 800 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,22.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,Ti-48Al-2Cr,,,,,,559.0 MPa (UTS),%,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,23.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,,,,,,,407.0 MPa @ 25 °C (UTS),0.4 % @ 25 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,24.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,,,,,,,540.0 MPa @ 600 °C (UTS),8.0 % @ 600 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,25.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,,,,,,,524.0 MPa @ 700 °C (UTS),54.0 % @ 700 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,26.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,,,,,,,508.0 MPa @ 700 °C (UTS),66.0 % @ 700 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,27.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,,,,,,,339.0 MPa @ 800 °C (UTS),65.0 % @ 800 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,249,135.0,28.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p249_t135_camelot.csv,Ti-48Al-2Cr,,,,,,622.0 MPa (UTS),0.2 %,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,1.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,457.0 MPa @ 25 °C (UTS),1.0 % @ 25 °C,,,rolled
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,2.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,567.0 MPa @ 600 °C (UTS),6.0 % @ 600 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,3.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,512.0 MPa @ 700 °C (UTS),100.0 % @ 700 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,4.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,640.0 MPa @ 700 °C (UTS),65.0 % @ 700 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,5.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,327.0 MPa @ 800 °C (UTS),89.0 % @ 800 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,6.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,Ti-48Al-2Cr,,,,,,561.0 MPa (UTS),%,,,rolled
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,7.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,453.0 MPa @ 25 °C (UTS),% @ 25 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,8.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,546.0 MPa @ 600 °C (UTS),7.0 % @ 600 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,9.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,487.0 MPa @ 700 °C (UTS),112.0 % @ 700 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,10.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,509.0 MPa @ 700 °C (UTS),65.0 % @ 700 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,11.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,318.0 MPa @ 800 °C (UTS),91.0 % @ 800 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,12.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,Ti-48Al-2Cr-2Nb,,,,,,617.0 MPa (UTS),%,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,13.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,455.0 MPa @ 25 °C (UTS),1.0 % @ 25 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,14.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,499.0 MPa @ 600 °C (UTS),4.0 % @ 600 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,15.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,553.0 MPa @ 700 °C (UTS),15.0 % @ 700 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,16.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,620.0 MPa @ 700 °C (UTS),19.0 % @ 700 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,17.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,406.0 MPa @ 800 °C (UTS),58.0 % @ 800 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,18.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,Ti-48Al-2Cr-2Nb,,,,,,526.0 MPa (UTS),%,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,21.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,435.0 MPa @ 600 °C (UTS),3.0 % @ 600 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,22.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,498.0 MPa @ 700 °C (UTS),10.0 % @ 700 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,23.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,466.0 MPa @ 700 °C (UTS),3.0 % @ 700 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,24.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,800,,,,,,71.0 MPa @ 308 °C (UTS),% @ 308 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,25.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,Ti-48Al-2Cr-2Nb,,,,,,625.0 MPa (UTS),%,,,rolled
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,26.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,528.0 MPa @ 25 °C (UTS),0.3 % @ 25 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,27.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,632.0 MPa @ 600 °C (UTS),4.0 % @ 600 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,1.0,28.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t1.csv,,,,,,,558.0 MPa @ 700 °C (UTS),98.0 % @ 700 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,136.0,1.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t136_camelot.csv,,,,,,,457.0 MPa @ 25 °C (UTS),1.0 % @ 25 °C,,,rolled
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,136.0,2.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t136_camelot.csv,,,,,,,567.0 MPa @ 600 °C (UTS),6.0 % @ 600 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,136.0,3.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t136_camelot.csv,,,,,,,512.0 MPa @ 700 °C (UTS),100.0 % @ 700 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,136.0,4.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t136_camelot.csv,,,,,,,640.0 MPa @ 700 °C (UTS),65.0 % @ 700 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,136.0,5.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t136_camelot.csv,,,,,,,327.0 MPa @ 800 °C (UTS),89.0 % @ 800 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,136.0,6.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t136_camelot.csv,Ti-48Al-2Cr,,,,,,561.0 MPa (UTS),%,,,rolled
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,136.0,7.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t136_camelot.csv,,,,,,,453.0 MPa @ 25 °C (UTS),% @ 25 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,136.0,8.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t136_camelot.csv,,,,,,,546.0 MPa @ 600 °C (UTS),7.0 % @ 600 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,136.0,9.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t136_camelot.csv,,,,,,,487.0 MPa @ 700 °C (UTS),112.0 % @ 700 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,136.0,10.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t136_camelot.csv,,,,,,,509.0 MPa @ 700 °C (UTS),65.0 % @ 700 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,136.0,11.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t136_camelot.csv,,,,,,,318.0 MPa @ 800 °C (UTS),91.0 % @ 800 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,136.0,12.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t136_camelot.csv,Ti-48Al-2Cr-2Nb,,,,,,617.0 MPa (UTS),%,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,136.0,13.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t136_camelot.csv,,,,,,,455.0 MPa @ 25 °C (UTS),1.0 % @ 25 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,136.0,14.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t136_camelot.csv,,,,,,,499.0 MPa @ 600 °C (UTS),4.0 % @ 600 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,136.0,15.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t136_camelot.csv,,,,,,,553.0 MPa @ 700 °C (UTS),15.0 % @ 700 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,136.0,16.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t136_camelot.csv,,,,,,,620.0 MPa @ 700 °C (UTS),19.0 % @ 700 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,136.0,17.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t136_camelot.csv,,,,,,,406.0 MPa @ 800 °C (UTS),58.0 % @ 800 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,136.0,18.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t136_camelot.csv,Ti-48Al-2Cr-2Nb,,,,,,526.0 MPa (UTS),%,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,136.0,21.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t136_camelot.csv,,,,,,,435.0 MPa @ 600 °C (UTS),3.0 % @ 600 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,250,136.0,22.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p250_t136_camelot.csv,,,,,,,498.0 MPa @ 700 °C (UTS),10.0 % @ 700 °C,,,
